"Module"	"Gene1"	"Gene2"	"Pearson_r"	"Beta10_unsigned_adjacency"
"M2"	"VIT_17s0053g00970"	"VIT_14s0030g00140"	-0.604092199464639	0.00647190714985899
"M2"	"VIT_05s0094g01120"	"VIT_14s0030g00140"	-0.484610350863309	0.000714376008098614
"M2"	"VIT_18s0117g00050"	"VIT_14s0030g00140"	-0.48683948957613	0.000747924886469292
"M2"	"VIT_16s0013g01720"	"VIT_14s0030g00140"	-0.535727017337946	0.00194731177083664
"M2"	"VIT_00s0160g00310"	"VIT_14s0030g00140"	-0.499544526914596	0.00096770291968473
"M2"	"VIT_14s0068g00130"	"VIT_14s0030g00140"	-0.0377945701953396	5.94694755471284e-15
"M2"	"VIT_10s0116g00040"	"VIT_14s0030g00140"	-0.607660328215004	0.00686449888335625
"M2"	"VIT_09s0018g00780"	"VIT_14s0030g00140"	-0.651875588579769	0.0138562968529472
"M2"	"VIT_12s0028g01210"	"VIT_14s0030g00140"	-0.69455393465339	0.0261252081530017
"M2"	"VIT_03s0038g00220"	"VIT_14s0030g00140"	0.521734302607699	0.00149449309699253
"M2"	"VIT_00s0253g00040"	"VIT_14s0030g00140"	-0.258528229638735	1.33376624520865e-06
"M2"	"VIT_19s0085g00470"	"VIT_14s0030g00140"	-0.644712901657819	0.0124069094248206
"M2"	"VIT_13s0047g01040"	"VIT_14s0030g00140"	0.336138935593831	1.8415698883116e-05
"M2"	"VIT_01s0010g01240"	"VIT_14s0030g00140"	-0.618168303893591	0.00814830603304734
"M2"	"VIT_00s0160g00160"	"VIT_14s0030g00140"	-0.600608769485406	0.00610824840708085
"M2"	"VIT_16s0100g00740"	"VIT_14s0030g00140"	-0.571450093751496	0.00371349704798828
"M2"	"VIT_04s0069g01150"	"VIT_14s0030g00140"	0.747694639630181	0.0546062899961905
"M2"	"VIT_19s0014g03420"	"VIT_14s0030g00140"	-0.662665231620359	0.0163283329882263
"M2"	"VIT_00s2478g00020"	"VIT_14s0030g00140"	0.318393424405289	1.07063367497543e-05
"M2"	"VIT_18s0117g00080"	"VIT_14s0030g00140"	-0.367697807202598	4.51762730068464e-05
"M2"	"VIT_06s0004g04010"	"VIT_14s0030g00140"	-0.109352370091935	2.44501767675942e-10
"M2"	"VIT_00s1203g00010"	"VIT_14s0030g00140"	-0.477706464631494	0.00061888674993339
"M2"	"VIT_18s0001g00780"	"VIT_14s0030g00140"	0.523861128321972	0.00155654521287625
"M2"	"VIT_18s0001g11580"	"VIT_14s0030g00140"	-0.618252317319568	0.00815938692997958
"M2"	"VIT_05s0094g01260"	"VIT_14s0030g00140"	0.835986815990048	0.166722526949328
"M2"	"VIT_00s2313g00010"	"VIT_14s0030g00140"	-0.696057912687064	0.0266964643883587
"M2"	"VIT_14s0006g02550"	"VIT_14s0030g00140"	0.908578013619219	0.383373626060584
"M2"	"VIT_14s0066g00170"	"VIT_14s0030g00140"	-0.659344653769002	0.0155283349759212
"M2"	"VIT_18s0117g00140"	"VIT_14s0030g00140"	-0.604404858089503	0.00650548177536591
"M2"	"VIT_09s0054g00030"	"VIT_14s0030g00140"	0.580129832654563	0.00431769531544803
"M2"	"VIT_03s0017g00870"	"VIT_14s0030g00140"	0.191048826263673	6.47804169280936e-08
"M2"	"VIT_13s0019g00420"	"VIT_14s0030g00140"	-0.80719834609235	0.117436374122622
"M2"	"VIT_13s0019g00110"	"VIT_14s0030g00140"	-0.648723836829086	0.013200748598054
"M2"	"VIT_17s0119g00150"	"VIT_14s0030g00140"	-0.1892996545391	5.90878535661574e-08
"M2"	"VIT_18s0117g00030"	"VIT_14s0030g00140"	-0.437290545211236	0.000255682423633108
"M2"	"VIT_00s0187g00090"	"VIT_14s0030g00140"	0.926376529619498	0.465452571237698
"M2"	"VIT_07s0129g00120"	"VIT_14s0030g00140"	0.616920915894981	0.00798536821511678
"M2"	"VIT_18s0001g06940"	"VIT_14s0030g00140"	0.910331315292139	0.3908362401214
"M2"	"VIT_13s0158g00270"	"VIT_14s0030g00140"	-0.513676722548874	0.00127908339077614
"M2"	"VIT_12s0055g00160"	"VIT_14s0030g00140"	-0.568922916136754	0.00355250153636352
"M2"	"VIT_09s0054g01680"	"VIT_14s0030g00140"	0.165239615196673	1.51754559836876e-08
"M2"	"VIT_16s0050g01720"	"VIT_14s0030g00140"	-0.372011289046821	5.07646260926408e-05
"M2"	"VIT_00s0414g00060"	"VIT_14s0030g00140"	0.875118615569451	0.263432420756261
"M2"	"VIT_19s0014g05330"	"VIT_14s0030g00140"	-0.591321681711394	0.00522682588982064
"M2"	"VIT_12s0028g00480"	"VIT_14s0030g00140"	-0.640947353386087	0.0117010163389442
"M2"	"VIT_05s0029g01000"	"VIT_14s0030g00140"	0.887322383552918	0.302561992478319
"M2"	"VIT_00s0238g00120"	"VIT_14s0030g00140"	-0.574010987100677	0.00388330992499938
"M2"	"VIT_07s0005g00530"	"VIT_14s0030g00140"	0.726323829724389	0.0408604297698255
"M2"	"VIT_05s0077g00530"	"VIT_14s0030g00140"	-0.334313167737374	1.7439532021424e-05
"M2"	"VIT_02s0025g03810"	"VIT_14s0030g00140"	0.477203947965557	0.000612407188479037
"M2"	"VIT_16s0148g00250"	"VIT_14s0030g00140"	-0.567457720463251	0.00346206399339466
"M2"	"VIT_17s0000g00060"	"VIT_14s0030g00140"	0.698862575804075	0.0277918748620251
"M2"	"VIT_13s0106g00250"	"VIT_14s0030g00140"	0.758926389512346	0.0633864667805658
"M2"	"VIT_09s0054g01100"	"VIT_14s0030g00140"	-0.67586251037513	0.0198876547030117
"M2"	"VIT_06s0004g06490"	"VIT_14s0030g00140"	-0.672035903603706	0.0187899125611584
"M2"	"VIT_00s1390g00010"	"VIT_14s0030g00140"	0.483623259617884	0.000699957705213832
"M2"	"VIT_03s0017g00940"	"VIT_14s0030g00140"	0.954699377147103	0.629022806965156
"M2"	"VIT_00s0841g00010"	"VIT_14s0030g00140"	0.651165768617467	0.0137061543697659
"M2"	"VIT_19s0014g01340"	"VIT_14s0030g00140"	0.707049450932298	0.031224672609792
"M2"	"VIT_00s0238g00060"	"VIT_14s0030g00140"	-0.60106712009914	0.0061550235090195
"M2"	"VIT_03s0088g00210"	"VIT_14s0030g00140"	-0.595527719053508	0.00561073564285317
"M2"	"VIT_11s0016g02940"	"VIT_14s0030g00140"	-0.513764553449899	0.00128127211223203
"M2"	"VIT_00s0160g00330"	"VIT_14s0030g00140"	-0.585203874011938	0.00471055332640562
"M2"	"VIT_07s0005g05150"	"VIT_14s0030g00140"	0.626995531955032	0.00938954310621039
"M2"	"VIT_00s2507g00010"	"VIT_14s0030g00140"	-0.463090054998871	0.000453580676975241
"M2"	"VIT_14s0030g00520"	"VIT_14s0030g00140"	0.61689311428264	0.00798177032939247
"M2"	"VIT_00s0187g00080"	"VIT_14s0030g00140"	0.914900669588086	0.410903134696588
"M2"	"VIT_00s0780g00030"	"VIT_14s0030g00140"	-0.144190321336899	3.88473230212476e-09
"M2"	"VIT_16s0050g01710"	"VIT_14s0030g00140"	-0.404061271162016	0.00011600381119332
"M2"	"VIT_00s0441g00020"	"VIT_14s0030g00140"	0.790038098402733	0.0947284322805578
"M2"	"VIT_05s0051g00180"	"VIT_14s0030g00140"	0.549896149826219	0.00252817300170926
"M2"	"VIT_18s0117g00380"	"VIT_14s0030g00140"	-0.569532636510241	0.00359075818811897
"M2"	"VIT_05s0165g00230"	"VIT_14s0030g00140"	0.703132365595045	0.0295373066823163
"M2"	"VIT_02s0025g00940"	"VIT_14s0030g00140"	-0.467419661170027	0.000497817045051004
"M2"	"VIT_16s0115g00470"	"VIT_14s0030g00140"	0.636372409253116	0.0108921451421128
"M2"	"VIT_01s0010g04010"	"VIT_14s0030g00140"	0.700017363060981	0.0282545323035201
"M2"	"VIT_13s0067g00560"	"VIT_14s0030g00140"	-0.354426232069123	3.12794117826353e-05
"M2"	"VIT_14s0030g00930"	"VIT_14s0030g00140"	0.789814019756695	0.0944600965246358
"M2"	"VIT_18s0086g00440"	"VIT_14s0030g00140"	0.56765955495326	0.0034743976594379
"M2"	"VIT_18s0089g00070"	"VIT_14s0030g00140"	-0.495704367902331	0.000895833826126938
"M2"	"VIT_14s0030g01300"	"VIT_14s0030g00140"	0.791727260817588	0.0967733975367656
"M2"	"VIT_00s0238g00090"	"VIT_14s0030g00140"	0.776260801140099	0.0794468278479978
"M2"	"VIT_04s0008g00460"	"VIT_14s0030g00140"	0.540979235579883	0.00214687104610854
"M2"	"VIT_07s0005g06200"	"VIT_14s0030g00140"	0.660613677446067	0.015829806693123
"M2"	"VIT_13s0047g01030"	"VIT_14s0030g00140"	0.326436608385005	1.37400581172826e-05
"M2"	"VIT_12s0055g00180"	"VIT_14s0030g00140"	-0.623471685432288	0.00887497933644996
"M2"	"VIT_01s0011g02960"	"VIT_14s0030g00140"	0.801093026405234	0.108850270282672
"M2"	"VIT_09s0054g00360"	"VIT_14s0030g00140"	0.694410897540334	0.0260714554784121
"M2"	"VIT_05s0051g00120"	"VIT_14s0030g00140"	0.724812937429579	0.040018367307143
"M2"	"VIT_18s0089g00660"	"VIT_14s0030g00140"	0.57814603301531	0.00417229973721845
"M2"	"VIT_03s0088g00140"	"VIT_14s0030g00140"	0.158944232525586	1.0290766797396e-08
"M2"	"VIT_08s0007g08850"	"VIT_14s0030g00140"	0.323856825286973	1.26920140001377e-05
"M2"	"VIT_14s0081g00100"	"VIT_14s0030g00140"	0.415036598214578	0.000151657519314936
"M2"	"VIT_13s0158g00290"	"VIT_14s0030g00140"	-0.407986460124925	0.00012777841704822
"M2"	"VIT_01s0146g00090"	"VIT_14s0030g00140"	-0.483559215348248	0.000699031331748058
"M2"	"VIT_03s0038g01930"	"VIT_04s0044g01830"	0.383744038504477	6.92494641777955e-05
"M2"	"VIT_07s0129g00090"	"VIT_04s0044g01830"	-0.438867360004895	0.000265053059419057
"M2"	"VIT_19s0014g00450"	"VIT_04s0044g01830"	-0.467193737523344	0.000495416111954469
"M2"	"VIT_03s0038g04700"	"VIT_04s0044g01830"	-0.557015010725191	0.00287520615330399
"M2"	"VIT_19s0015g02690"	"VIT_04s0044g01830"	0.367103806877971	4.44517519006631e-05
"M2"	"VIT_07s0129g00160"	"VIT_04s0044g01830"	0.433669834041572	0.000235283860778623
"M2"	"VIT_07s0104g00150"	"VIT_04s0044g01830"	-0.196168671256996	8.43910720870238e-08
"M2"	"VIT_01s0010g03810"	"VIT_04s0044g01830"	-0.43110951625172	0.000221756365543669
"M2"	"VIT_13s0147g00110"	"VIT_04s0044g01830"	-0.581720222529412	0.00443753320515307
"M2"	"VIT_14s0006g00180"	"VIT_04s0044g01830"	-0.214775124260411	2.08852553630848e-07
"M2"	"VIT_13s0067g02410"	"VIT_04s0044g01830"	-0.241629748375071	6.78428394598487e-07
"M2"	"VIT_00s0160g00120"	"VIT_04s0044g01830"	-0.522151348998938	0.00150648233527971
"M2"	"VIT_03s0017g00650"	"VIT_04s0044g01830"	-0.394256854322216	9.07386940866396e-05
"M2"	"VIT_01s0127g00590"	"VIT_04s0044g01830"	-0.343320584878917	2.27508924363376e-05
"M2"	"VIT_01s0011g06460"	"VIT_04s0044g01830"	0.499145914053039	0.00096000877738958
"M2"	"VIT_13s0019g00860"	"VIT_04s0044g01830"	-0.0588494431014467	4.98222772597711e-13
"M2"	"VIT_03s0038g04680"	"VIT_04s0044g01830"	-0.520295145767008	0.00145377682197567
"M2"	"VIT_04s0023g02810"	"VIT_04s0044g01830"	0.48933554421166	0.000787168362125908
"M2"	"VIT_18s0164g00100"	"VIT_04s0044g01830"	-0.219389413475128	2.5831919037485e-07
"M2"	"VIT_04s0008g01580"	"VIT_04s0044g01830"	-0.282271675559647	3.21124182920043e-06
"M2"	"VIT_12s0057g00420"	"VIT_04s0044g01830"	-0.430906595767322	0.000220714780660529
"M2"	"VIT_14s0108g00740"	"VIT_04s0044g01830"	-0.344472033679296	2.35255448394538e-05
"M2"	"VIT_19s0014g05360"	"VIT_04s0044g01830"	-0.471821440916764	0.000546734810003507
"M2"	"VIT_10s0003g00410"	"VIT_04s0044g01830"	-0.574143390017182	0.00389227657529403
"M2"	"VIT_19s0014g05370"	"VIT_04s0044g01830"	-0.468830534813609	0.000513049057595843
"M2"	"VIT_14s0068g00160"	"VIT_04s0044g01830"	-0.448194548147974	0.000327088815891343
"M2"	"VIT_00s0160g00280"	"VIT_04s0044g01830"	-0.467754422504228	0.000501393873919181
"M2"	"VIT_02s0154g00580"	"VIT_04s0044g01830"	-0.490683909591296	0.000809129749262625
"M2"	"VIT_00s0483g00030"	"VIT_04s0044g01830"	-0.431348442684207	0.00022298843742524
"M2"	"VIT_19s0014g05380"	"VIT_04s0044g01830"	-0.489222377458915	0.000785349801448781
"M2"	"VIT_03s0063g01960"	"VIT_04s0044g01830"	0.405095103721638	0.00011900629651236
"M2"	"VIT_19s0085g00660"	"VIT_04s0044g01830"	-0.474898500248094	0.000583455825788336
"M2"	"VIT_16s0039g02350"	"VIT_04s0044g01830"	-0.46080025849586	0.000431645423237505
"M2"	"VIT_03s0063g00810"	"VIT_04s0044g01830"	0.374757856547666	5.46395939286547e-05
"M2"	"VIT_18s0089g00980"	"VIT_04s0044g01830"	-0.418154040564279	0.000163441739825372
"M2"	"VIT_00s0276g00010"	"VIT_04s0044g01830"	0.300002986633994	5.90548788550545e-06
"M2"	"VIT_17s0053g00040"	"VIT_04s0044g01830"	-0.495964638741259	0.000900548553349444
"M2"	"VIT_14s0108g01000"	"VIT_04s0044g01830"	-0.41731627555756	0.000160196575349623
"M2"	"VIT_12s0035g00740"	"VIT_04s0044g01830"	0.288954656978928	4.05785927952863e-06
"M2"	"VIT_13s0019g02910"	"VIT_04s0044g01830"	-0.50382952944884	0.00105398924441217
"M2"	"VIT_14s0030g01150"	"VIT_04s0044g01830"	0.287651734301982	3.87855512239332e-06
"M2"	"VIT_14s0006g01040"	"VIT_04s0044g01830"	0.46900645605359	0.000514977446955349
"M2"	"VIT_00s0227g00080"	"VIT_04s0044g01830"	0.170171820930723	2.03646270357703e-08
"M2"	"VIT_00s0160g00100"	"VIT_04s0044g01830"	-0.641242550211504	0.0117550187528223
"M2"	"VIT_00s0184g00210"	"VIT_04s0044g01830"	-0.427716881837212	0.00020491036196346
"M2"	"VIT_19s0090g00330"	"VIT_04s0044g01830"	-0.418396692012254	0.000164392659689203
"M2"	"VIT_19s0093g00190"	"VIT_04s0044g01830"	0.466582096170494	0.000488968293717651
"M2"	"VIT_19s0014g03390"	"VIT_04s0044g01830"	0.601391334233595	0.00618830425741478
"M2"	"VIT_00s0179g00250"	"VIT_04s0044g01830"	-0.378596219673651	6.05010248919025e-05
"M2"	"VIT_18s0001g08810"	"VIT_04s0044g01830"	-0.132655344643941	1.68751453670586e-09
"M2"	"VIT_03s0097g00240"	"VIT_04s0044g01830"	0.473736744695193	0.00056933871194319
"M2"	"VIT_14s0006g00070"	"VIT_04s0044g01830"	-0.46250550267005	0.000447887602477132
"M2"	"VIT_13s0064g00830"	"VIT_04s0044g01830"	-0.542166355036361	0.00219444971052936
"M2"	"VIT_13s0064g00350"	"VIT_04s0044g01830"	-0.383917226753308	6.95626307311026e-05
"M2"	"VIT_06s0004g05070"	"VIT_04s0044g01830"	-0.551161131132412	0.00258693685197741
"M2"	"VIT_18s0117g00040"	"VIT_04s0044g01830"	-0.375922101613205	5.63609882680111e-05
"M2"	"VIT_18s0041g00670"	"VIT_04s0044g01830"	-0.442989374000908	0.000291026870436443
"M2"	"VIT_12s0035g00750"	"VIT_04s0044g01830"	0.258090072394271	1.31133301187106e-06
"M2"	"VIT_19s0090g01380"	"VIT_04s0044g01830"	0.450488367276944	0.00034421976916727
"M2"	"VIT_03s0097g00160"	"VIT_04s0044g01830"	-0.0982102286413226	8.34770746138305e-11
"M2"	"VIT_14s0030g02020"	"VIT_04s0044g01830"	0.148902634729265	5.35826049921925e-09
"M2"	"VIT_12s0035g01760"	"VIT_04s0044g01830"	-0.359021357342707	3.55797461427933e-05
"M2"	"VIT_05s0020g00080"	"VIT_04s0044g01830"	-0.474088318209482	0.000573578074908223
"M2"	"VIT_00s0823g00020"	"VIT_04s0044g01830"	0.466408413593053	0.00048715118249448
"M2"	"VIT_00s0566g00010"	"VIT_04s0044g01830"	-0.437892466416434	0.000259223718236415
"M2"	"VIT_03s0088g00060"	"VIT_04s0044g01830"	0.37653110646839	5.72807380450177e-05
"M2"	"VIT_00s0160g00130"	"VIT_04s0044g01830"	-0.422474840652633	0.000181137557873535
"M2"	"VIT_19s0085g00920"	"VIT_04s0044g01830"	0.589460572566296	0.00506462875151165
"M2"	"VIT_18s0117g00070"	"VIT_04s0044g01830"	-0.38944817447598	8.02595507411493e-05
"M2"	"VIT_06s0009g00980"	"VIT_04s0044g01830"	-0.513143350712914	0.00126586402329577
"M2"	"VIT_12s0035g00730"	"VIT_04s0044g01830"	0.469885957685371	0.000524716432727352
"M2"	"VIT_14s0068g00120"	"VIT_04s0044g01830"	-0.537230038073458	0.00200263993964226
"M2"	"VIT_03s0038g04330"	"VIT_04s0044g01830"	0.474363532995294	0.000576916486172944
"M2"	"VIT_13s0067g02040"	"VIT_04s0044g01830"	-0.452244063995074	0.000357872849775873
"M2"	"VIT_00s0184g00220"	"VIT_04s0044g01830"	-0.434563837088391	0.0002401794411174
"M2"	"VIT_18s0001g09900"	"VIT_04s0044g01830"	-0.368670581290704	4.63857771365226e-05
"M2"	"VIT_00s0346g00050"	"VIT_04s0044g01830"	-0.398198769421821	0.000100230324328669
"M2"	"VIT_00s0324g00070"	"VIT_04s0044g01830"	-0.0332529527719809	1.65311153095035e-15
"M2"	"VIT_13s0019g02190"	"VIT_04s0044g01830"	0.197008789786952	8.80756854377923e-08
"M2"	"VIT_00s0463g00030"	"VIT_04s0044g01830"	-0.555903152273516	0.00281832690945012
"M2"	"VIT_00s0487g00050"	"VIT_04s0044g01830"	-0.524200341796531	0.0015666536608018
"M2"	"VIT_09s0002g07190"	"VIT_04s0044g01830"	-0.485293159852039	0.000724505522671227
"M2"	"VIT_18s0117g00060"	"VIT_04s0044g01830"	-0.426912455960998	0.000201088976355532
"M2"	"VIT_13s0139g00200"	"VIT_04s0044g01830"	0.493302804892102	0.000853367007670736
"M2"	"VIT_19s0135g00060"	"VIT_04s0044g01830"	0.271351930824965	2.16435831936423e-06
"M2"	"VIT_13s0019g02660"	"VIT_04s0044g01830"	0.15469882296711	7.85000789682628e-09
"M2"	"VIT_18s0041g00870"	"VIT_04s0044g01830"	-0.365693803689797	4.27736210206813e-05
"M2"	"VIT_00s0160g00110"	"VIT_04s0044g01830"	-0.557746785921755	0.00291320309665453
"M2"	"VIT_19s0014g05400"	"VIT_04s0044g01830"	-0.508833615641332	0.00116347739179743
"M2"	"VIT_12s0055g00440"	"VIT_04s0044g01830"	0.406284187425185	0.000122546016677599
"M2"	"VIT_07s0005g00540"	"VIT_04s0044g01830"	0.4802391924415	0.000652493215758025
"M2"	"VIT_02s0025g03910"	"VIT_04s0044g01830"	0.332003548644783	1.62714875103884e-05
"M2"	"VIT_01s0011g05060"	"VIT_04s0044g01830"	0.0265739934145531	1.75617677910861e-16
"M2"	"VIT_16s0039g01920"	"VIT_04s0044g01830"	-0.475453783730951	0.000590313994723369
"M2"	"VIT_03s0038g01770"	"VIT_04s0044g01830"	-0.461355049538238	0.00043687056406191
"M2"	"VIT_18s0076g00100"	"VIT_04s0044g01830"	0.388250245948394	7.78246892372725e-05
"M2"	"VIT_05s0094g01250"	"VIT_04s0044g01830"	-0.307593812414555	7.58186328614481e-06
"M2"	"VIT_00s0203g00210"	"VIT_04s0044g01830"	0.563575194583184	0.00323235235426823
"M2"	"VIT_00s0184g00200"	"VIT_04s0044g01830"	-0.472843145476521	0.000558690101790586
"M2"	"VIT_01s0026g02270"	"VIT_04s0044g01830"	0.304409181402222	6.83246588942373e-06
"M2"	"VIT_07s0151g00400"	"VIT_04s0044g01830"	0.477710063523821	0.000618933376522125
"M2"	"VIT_02s0025g04890"	"VIT_04s0044g01830"	0.315062797482465	9.63765217435676e-06
"M2"	"VIT_17s0053g00970"	"VIT_04s0044g01830"	-0.425565894959039	0.000194835531809232
"M2"	"VIT_05s0094g01120"	"VIT_04s0044g01830"	-0.45645984537241	0.000392668251008216
"M2"	"VIT_18s0117g00050"	"VIT_04s0044g01830"	-0.370930980084684	4.93095535410993e-05
"M2"	"VIT_16s0013g01720"	"VIT_04s0044g01830"	-0.431580170631474	0.000224189270543306
"M2"	"VIT_00s0160g00310"	"VIT_04s0044g01830"	-0.574892236109823	0.00394334192017019
"M2"	"VIT_14s0068g00130"	"VIT_04s0044g01830"	-0.54163279490801	0.00217294894491344
"M2"	"VIT_10s0116g00040"	"VIT_04s0044g01830"	-0.372035022986424	5.07970227045004e-05
"M2"	"VIT_09s0018g00780"	"VIT_04s0044g01830"	-0.477076027838221	0.000610767537874046
"M2"	"VIT_12s0028g01210"	"VIT_04s0044g01830"	-0.420774323984172	0.000173977188889275
"M2"	"VIT_03s0038g00220"	"VIT_04s0044g01830"	0.399868533786154	0.00010451347846909
"M2"	"VIT_00s0253g00040"	"VIT_04s0044g01830"	-0.336780025868235	1.87699562184807e-05
"M2"	"VIT_19s0085g00470"	"VIT_04s0044g01830"	-0.500798401962152	0.000992268817789165
"M2"	"VIT_13s0047g01040"	"VIT_04s0044g01830"	0.566718124344054	0.00341720490730612
"M2"	"VIT_01s0010g01240"	"VIT_04s0044g01830"	-0.443615009554895	0.000295163274185465
"M2"	"VIT_00s0160g00160"	"VIT_04s0044g01830"	-0.487952967109259	0.00076520822894089
"M2"	"VIT_16s0100g00740"	"VIT_04s0044g01830"	-0.278278400253483	2.78480622146947e-06
"M2"	"VIT_04s0069g01150"	"VIT_04s0044g01830"	0.391056267624346	8.36358565416008e-05
"M2"	"VIT_19s0014g03420"	"VIT_04s0044g01830"	-0.463185473852289	0.000454516138659138
"M2"	"VIT_00s2478g00020"	"VIT_04s0044g01830"	0.421555361904486	0.000177233647774101
"M2"	"VIT_18s0117g00080"	"VIT_04s0044g01830"	-0.341086742177418	2.13131867279951e-05
"M2"	"VIT_06s0004g04010"	"VIT_04s0044g01830"	-0.31996860981671	1.12479595035486e-05
"M2"	"VIT_00s1203g00010"	"VIT_04s0044g01830"	-0.362581154364174	3.92692198314551e-05
"M2"	"VIT_18s0001g00780"	"VIT_04s0044g01830"	0.449656676485471	0.000337917327535663
"M2"	"VIT_18s0001g11580"	"VIT_04s0044g01830"	-0.234960383855106	5.12798126975526e-07
"M2"	"VIT_05s0094g01260"	"VIT_04s0044g01830"	0.261266772729308	1.48197817296455e-06
"M2"	"VIT_00s2313g00010"	"VIT_04s0044g01830"	-0.487264269592482	0.000754476406623709
"M2"	"VIT_14s0006g02550"	"VIT_04s0044g01830"	0.0857410609990188	2.14727928112408e-11
"M2"	"VIT_14s0066g00170"	"VIT_04s0044g01830"	-0.496136230575422	0.000903669089966248
"M2"	"VIT_18s0117g00140"	"VIT_04s0044g01830"	-0.465742320585062	0.000480238559228652
"M2"	"VIT_09s0054g00030"	"VIT_04s0044g01830"	0.525879863325203	0.00161757867885792
"M2"	"VIT_03s0017g00870"	"VIT_04s0044g01830"	0.433719800202734	0.000235555088509697
"M2"	"VIT_13s0019g00420"	"VIT_04s0044g01830"	-0.358905159024809	3.54647588196085e-05
"M2"	"VIT_13s0019g00110"	"VIT_04s0044g01830"	-0.496792301118399	0.000915690205344898
"M2"	"VIT_17s0119g00150"	"VIT_04s0044g01830"	-0.340388472045327	2.08808625146157e-05
"M2"	"VIT_18s0117g00030"	"VIT_04s0044g01830"	-0.324565873335314	1.29726451142248e-05
"M2"	"VIT_00s0187g00090"	"VIT_04s0044g01830"	0.132899248284637	1.7187996025415e-09
"M2"	"VIT_07s0129g00120"	"VIT_04s0044g01830"	0.430481381193241	0.000218546434069171
"M2"	"VIT_18s0001g06940"	"VIT_04s0044g01830"	0.0386281603995638	7.39673842905624e-15
"M2"	"VIT_13s0158g00270"	"VIT_04s0044g01830"	-0.447412019047862	0.000321422641466382
"M2"	"VIT_12s0055g00160"	"VIT_04s0044g01830"	-0.464473498248834	0.000467314645915477
"M2"	"VIT_09s0054g01680"	"VIT_04s0044g01830"	0.512362167190418	0.00124672463070776
"M2"	"VIT_16s0050g01720"	"VIT_04s0044g01830"	-0.347046982863229	2.53444418341501e-05
"M2"	"VIT_00s0414g00060"	"VIT_04s0044g01830"	0.0380368253084733	6.33931919624046e-15
"M2"	"VIT_19s0014g05330"	"VIT_04s0044g01830"	-0.498075599404766	0.000939620888223866
"M2"	"VIT_12s0028g00480"	"VIT_04s0044g01830"	-0.457032983129066	0.000397626603410733
"M2"	"VIT_05s0029g01000"	"VIT_04s0044g01830"	0.120375923111487	6.38846184972473e-10
"M2"	"VIT_00s0238g00120"	"VIT_04s0044g01830"	-0.463871019620787	0.00046128826646139
"M2"	"VIT_07s0005g00530"	"VIT_04s0044g01830"	0.463977223193086	0.000462345477718478
"M2"	"VIT_05s0077g00530"	"VIT_04s0044g01830"	-0.422570394286735	0.000181547664634574
"M2"	"VIT_02s0025g03810"	"VIT_04s0044g01830"	0.536623610219716	0.00198014852800447
"M2"	"VIT_16s0148g00250"	"VIT_04s0044g01830"	-0.346703600499701	2.50947872452208e-05
"M2"	"VIT_17s0000g00060"	"VIT_04s0044g01830"	0.43424021041956	0.000238396768536815
"M2"	"VIT_13s0106g00250"	"VIT_04s0044g01830"	-0.00432882824224318	2.3104870765313e-24
"M2"	"VIT_09s0054g01100"	"VIT_04s0044g01830"	-0.3905681967214	8.25978543153285e-05
"M2"	"VIT_06s0004g06490"	"VIT_04s0044g01830"	-0.461290392411763	0.000436258692837313
"M2"	"VIT_00s1390g00010"	"VIT_04s0044g01830"	0.492109049716759	0.000832939612153757
"M2"	"VIT_03s0017g00940"	"VIT_04s0044g01830"	0.247035441140541	8.46433106194002e-07
"M2"	"VIT_00s0841g00010"	"VIT_04s0044g01830"	0.518677076182632	0.00140919320481554
"M2"	"VIT_19s0014g01340"	"VIT_04s0044g01830"	0.498030365181924	0.000938767892117898
"M2"	"VIT_00s0238g00060"	"VIT_04s0044g01830"	-0.475445575418404	0.000590212089858727
"M2"	"VIT_03s0088g00210"	"VIT_04s0044g01830"	-0.422676361653634	0.000182003443179431
"M2"	"VIT_11s0016g02940"	"VIT_04s0044g01830"	-0.298099266231078	5.54126691755951e-06
"M2"	"VIT_00s0160g00330"	"VIT_04s0044g01830"	-0.497581266381194	0.000930336822982776
"M2"	"VIT_07s0005g05150"	"VIT_04s0044g01830"	0.492856401013697	0.000845676015567843
"M2"	"VIT_00s2507g00010"	"VIT_04s0044g01830"	-0.390030929860699	8.14686432882853e-05
"M2"	"VIT_14s0030g00520"	"VIT_04s0044g01830"	0.42683820436755	0.000200739501986157
"M2"	"VIT_00s0187g00080"	"VIT_04s0044g01830"	0.144684962301592	4.02007314086257e-09
"M2"	"VIT_00s0780g00030"	"VIT_04s0044g01830"	-0.334695975533654	1.76402568051994e-05
"M2"	"VIT_16s0050g01710"	"VIT_04s0044g01830"	-0.336235498465556	1.84686702335881e-05
"M2"	"VIT_00s0441g00020"	"VIT_04s0044g01830"	0.298299150830528	5.57853510726476e-06
"M2"	"VIT_05s0051g00180"	"VIT_04s0044g01830"	0.53235655269004	0.0018282098351154
"M2"	"VIT_18s0117g00380"	"VIT_04s0044g01830"	-0.527960485719017	0.00168272906970901
"M2"	"VIT_05s0165g00230"	"VIT_04s0044g01830"	0.433136341370777	0.000232405412428713
"M2"	"VIT_02s0025g00940"	"VIT_04s0044g01830"	-0.356749220738148	3.33910696448601e-05
"M2"	"VIT_16s0115g00470"	"VIT_04s0044g01830"	0.51428555799532	0.00129432484510748
