GeneID	GSM2627691	GSM2627692	GSM2627693	GSM2627709	GSM2627711	GSM2627713	GSM2627739	GSM2627740	GSM2627741	GSM2627742	GSM2627743	GSM2627744	GSM2627754	GSM2627755	GSM2627756	GSM2627781	GSM2627782	GSM2627783	GSM2627784	GSM2627785	GSM2627786	GSM2627793	GSM2627794	GSM2627795	GSM2627820	GSM2627821	GSM2627822	GSM2627823	GSM2627824	GSM2627825	GSM2627835	GSM2627836	GSM2627837	GSM2627850	GSM2627851	GSM2627852	GSM2627853	GSM2627854	GSM2627855	GSM2627862	GSM2627863	GSM2627864	GSM2627883	GSM2627884	GSM2627885	GSM2627886	GSM2627887	GSM2627888	GSM2627895	GSM2627896	GSM2627897	GSM2627919	GSM2627920	GSM2627921
VIT_08s0040g00500	17.8616	15.8789	15.4568	19.4823	17.7424	15.823	22.2065	22.1225	25.4272	15.4203	15.6224	13.8869	18.0294	17.1445	20.0462	26.5855	25.9497	28.7751	13.6675	13.0381	12.8552	13.4309	13.5067	19.0948	25.4365	23.6633	22.8745	19.6266	20.4372	18.2784	20.0459	20.0613	21.1349	19.7884	18.8704	18.9725	14.4569	15.1642	15.6317	19.0444	23.0892	19.7284	20.7186	24.5293	24.7927	14.0355	19.4375	14.1358	14.6678	18.788	16.6539	18.614	19.3202	17.8218
VIT_08s0040g00510	11.0715	10.2827	12.0184	15.8137	16.3173	19.3439	87.169	98.0992	96.8777	16.4674	13.4899	14.8094	9.99677	13.6637	9.61542	74.574	73.5288	70.9772	9.79056	10.2557	10.3153	15.8058	13.2036	16.7773	55.7306	52.6044	50.6586	10.4944	9.88369	9.77081	15.5566	18.8891	15.9452	64.3409	52.8598	73.7932	19.1457	18.0365	14.7637	18.2405	15.3953	19.3455	49.4149	51.997	50.2306	9.71825	10.5809	11.789	14.5172	15.5099	16.0218	46.1068	44.6287	42.7248
VIT_08s0040g00520	187.657	153.056	128.236	150.918	158.298	151.056	189.67	193.239	207.579	166.561	185.861	181.932	156.166	140.842	148.15	235.123	245.805	236.325	173.816	179.059	153.871	166.673	150.344	158.825	251.84	257.836	271.758	260.693	254.286	216.696	182.913	172.484	204.243	299.765	302.495	276.786	197.187	196.047	222.979	174.858	227.39	179	280.718	297.256	281.969	165.084	217.517	155.993	185.235	182.555	176.352	307.561	270.865	296.014
VIT_08s0040g00530	22.2518	22.6077	23.6505	12.3349	11.2628	10.7005	13.6727	9.50086	13.2118	22.1681	21.6796	22.3697	14.2392	13.7301	12.4118	12.5423	13.5161	12.8678	20.3841	23.1347	22.6799	17.9667	17.063	15.0355	9.48314	10.4509	11.7938	19.1149	19.1693	17.8388	11.7115	13.1607	10.0007	7.93622	6.97591	7.25627	18.7206	18.1724	18.5068	13.8347	14.3405	16.4359	9.65519	8.63479	8.53309	22.1563	22.0884	22.5416	12.7558	14.2966	14.9765	8.7495	8.50652	8.7787
VIT_08s0040g00540	67.0168	84.1395	40.5064	28.5615	26.2503	32.8397	8.47415	12.1412	8.55631	104.065	47.5239	142.201	38.3298	24.6309	33.4117	9.9896	10.7791	10.7824	156.418	180.961	160.737	63.7027	41.556	43.8728	13.3956	12.406	13.5967	93.0488	132.375	92.5306	69.2798	62.7326	63.5415	42.7742	39.775	35.6816	176.43	72.9452	58.4819	66.1675	95.7341	91.6478	41.3265	40.1216	38.5725	175.464	156.434	161.912	66.6508	57.4601	61.1483	35.4855	35.0001	42.2142
VIT_08s0040g00550	0.113759	0.197569	0.259787	0	0	0.0721737	0	0	0	0.38613	0	0.0983266	0	0	0	0	0	0.037761	0	0.0496878	0.0290743	0.396696	0.0769267	0.104794	0	0	0	0.107837	0.22524	0	0.0418299	0	0	0	0	0	0.0481275	0.0930678	0.13192	0	0	0	0.0572539	0	0	0	0	0	0	0	0	0	0	0
VIT_08s0040g00570	6.48209	5.97716	5.70143	7.28885	6.31656	6.62846	11.761	10.3943	13.2038	6.40784	5.90717	6.41351	6.25791	6.50776	6.49445	11.7244	12.1885	12.0989	5.20778	5.25596	5.27661	5.71413	6.04372	5.43347	12.0158	12.3444	12.0557	9.14263	9.67574	10.0689	8.25675	9.10734	10.2023	13.1272	11.9585	16.0706	7.94468	8.00116	8.10533	8.5862	8.00076	7.51898	19.8293	15.9855	19.8504	5.36246	5.29049	4.72187	8.98855	9.70266	9.08257	14.9487	15.8078	15.2876
VIT_08s0040g00580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.987492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.20968	0	0	1.57557	0	0	0	0	0	1.47776	0	1.47764
VIT_08s0040g00590	74.9933	64.9707	71.0414	61.7289	63.3367	68.1123	46.503	41.4728	49.3172	77.6167	83.102	73.4328	71.8854	74.4506	66.0592	59.3099	77.3386	61.6022	106.52	94.7579	99.9317	56.6838	58.8893	68.8032	61.524	62.2596	62.0995	102.696	85.8416	96.9445	68.5721	85.9973	68.7753	46.1185	52.987	47.7636	85.571	79.7477	88.5623	69.7895	72.7075	72.1326	62.6628	53.113	64.8795	104.353	121.895	97.2556	73.8179	71.8597	67.7298	67.0834	62.8782	63.7469
VIT_08s0040g00600	102.499	82.9114	77.4647	48.5538	44.1206	45.433	27.3232	27.2565	26.7186	55.0159	53.9131	54.5046	45.6631	43.6222	37.3799	29.4621	31.8261	31.6761	79.1785	75.5826	65.6251	47.2772	51.2604	63.745	37.9243	34.9351	37.7207	128.442	121.768	108.211	50.1108	59.388	49.4684	43.8886	46.4591	37.8007	60.0123	67.8857	62.6968	47.9965	50.6741	52.337	45.6021	40.3131	39.1112	77.6241	137.152	69.0278	59.8348	59.529	56.3129	37.0059	33.5107	38.458
VIT_08s0040g00610	14.3041	18.1961	20.888	43.2947	44.749	41.2864	116.043	73.3303	126.455	30.9353	28.123	25.9777	38.0953	45.7022	47.361	108.961	124.863	122.503	23.2603	22.1394	23.1241	33.6232	35.5606	32.3131	97.6773	92.2513	108.107	16.5029	14.2455	20.6068	34.4351	36.6518	43.084	101.934	102.18	120.614	31.3712	33.114	31.1996	36.9721	20.5755	32.3887	128.329	128.557	135.29	22.3276	8.02845	22.367	33.1764	38.0335	35.2685	117.243	128.76	118.276
VIT_08s0040g00620	13.441	12.9213	9.96576	16.9272	18.663	20.9846	35.2581	27.1397	39.5201	19.5524	19.4448	18.1143	18.1079	16.6739	15.3039	40.1383	50.5294	44.1858	22.4406	22.0769	22.1488	21.0516	21.2794	24.1801	39.5939	38.7583	40.5104	18.9743	17.8729	18.3072	18.2852	20.5524	19.2296	26.0484	27.7493	25.1369	22.4868	22.2472	23.3621	19.0385	16.5788	18.117	35.6175	29.0049	36.8439	23.2446	21.0881	22.8669	21.6823	21.5571	21.9914	26.5246	26.5378	26.3623
VIT_08s0040g00630	26.8575	25.5101	23.9776	16.0445	19.6716	17.4565	1.59609	1.82204	1.30453	31.012	34.5286	31.1057	21.2881	22.5641	20.8449	1.53751	1.31242	1.64771	8.04851	9.23585	9.0428	17.631	18.8198	18.7689	1.68717	1.50969	1.73891	14.3142	26.5049	14.2572	14.1539	14.1243	11.9276	1.2522	1.29029	2.05698	29.9682	30.4706	27.5284	10.8942	10.8962	10.3799	0.976401	1.5071	0.874506	8.57053	6.42024	9.94314	18.5693	15.3941	14.5351	2.01779	1.33872	1.53779
VIT_08s0040g00640	2.43207	4.98295	16.0841	0.419856	0.575296	0.513614	0.190938	0.557704	0	0.192561	0.369855	0.171731	0.174175	0.190746	0	0.533991	0.420185	0.418304	0	0.0960962	0.100611	0	0.150379	0.26918	1.14809	0.301103	0.470377	2.13496	1.29906	2.83229	0.44803	0.156751	0	0.179078	0	0.142979	0.518897	0.165072	0.628279	0.34886	0.24679	0	0.413287	0.420517	0	0.16069	0	0.132881	0	0.149887	0	0.599781	0.14988	0.465323
VIT_08s0040g00660	0	0	0.0429246	0	0	0	0	0	0	0	0	0	0	0	0	0.0302014	0	0	0	0	0	0	0	0.302462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0575206	0	0	0	0	0	0	0	0	0	0	0	0	0
VIT_08s0040g00670	16.2645	16.6232	16.0872	13.1525	15.8203	19.3673	14.8693	14.1928	13.4675	21.6223	23.0529	22.3538	11.2667	6.71659	6.42064	11.5199	11.0696	11.7759	46.9036	44.9493	43.7922	20.3544	17.4334	16.9077	12.8635	13.364	13.1959	21.3595	21.3441	21.5579	20.3526	23.1415	19.2959	21.7384	20.2269	22.1672	27.9013	30.9185	34.4953	22.3666	16.9745	22.2588	13.9627	19.5716	14.1992	48.5433	29.2884	45.3675	25.5379	24.5373	25.6231	20.3687	19.0911	19.9001
VIT_08s0040g00680	2.58828	1.93841	1.7384	4.44349	4.40176	4.95521	9.64386	7.18068	11.3552	1.93358	1.71074	1.69312	3.91356	4.32316	4.15818	10.7084	12.3827	12.0905	1.2096	1.32952	1.59488	3.58527	3.41676	3.65622	9.4826	7.74695	9.46905	1.42865	2.70779	1.31557	3.27888	4.36592	3.58449	2.9845	3.17644	3.46528	1.83538	1.59995	1.8313	3.84054	3.64372	4.34875	5.67043	3.97659	5.10368	1.38595	1.20685	1.74652	3.42132	3.0232	2.92753	3.15005	2.9043	2.68947
VIT_08s0040g00690	36.3241	26.7417	21.9255	2.9536	1.01255	1.43054	1.0001	1.14282	1.42148	15.0856	16.925	12.7584	3.11772	2.0428	0.982127	0.858552	0.63285	1.68638	7.9835	5.22937	5.55068	5.73896	4.57748	4.37959	0.863112	1.51654	1.40964	15.9968	15.4717	10.8979	0.700104	1.52829	0.802524	0.597448	0.571831	0.959487	8.11589	8.42952	9.32734	0.761269	0.688817	0.302996	0.527374	1.18878	0.620956	5.99976	8.69894	5.06702	3.3216	1.82104	2.15204	0.558406	0.545893	0.743837
VIT_08s0040g00700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0921807	0	0	0	0.0703474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11535	0	0	0	0	0	0	0.131457	0	0.0926516	0.0869883	0	0	0	0	0.100471	0
VIT_08s0040g00710	6.72579	3.98057	5.05969	1.15734	1.89224	1.48638	0.164533	0	0.0876515	4.38094	2.93212	3.2282	3.53628	3.17091	2.67022	0.230386	0.304535	0.180854	2.06038	2.3348	2.29365	2.80862	3.03101	3.7747	0.139425	0.259206	0.510667	7.25354	5.1171	7.39735	4.85028	5.42886	3.6909	0.300384	0.17973	0.12161	4.47279	5.047	5.66538	3.48267	2.40748	4.88354	0.538707	0.361542	0.0866754	2.0385	3.83984	1.39118	3.30263	2.98194	4.66954	0.341875	0.469024	0.344544
VIT_08s0040g00720	9.49283	8.58047	7.64626	3.09877	3.65463	4.04352	1.43959	1.46926	1.46236	13.697	11.4323	13.3006	4.28388	3.98406	3.01894	1.46915	1.21163	1.45361	10.3284	12.1775	12.7228	9.79661	9.52213	8.13694	1.66027	1.97965	2.18654	11.7263	8.46974	10.3024	4.19927	4.44979	3.33582	3.13766	4.22977	3.50307	12.2283	13.7883	15.3517	4.1916	3.46088	4.68852	1.87428	3.60062	1.88729	11.159	7.49524	14.1212	8.54787	7.24759	6.44072	3.87949	3.66346	3.4345
VIT_08s0040g00730	0.666452	0.553253	0.832393	0.350446	0.836282	0.497357	1.50946	0.235723	1.63659	0.426805	0.337995	0.498404	0.243104	0.321861	0.223527	1.34985	1.03693	1.0336	0.477418	0.446826	0.440146	0.569008	0.434911	0.90513	0.556703	0.741588	0.663125	0.396324	0.653524	0.480102	0.619097	0.722951	0.286278	0.505615	0.905281	1.0344	1.88343	0.911056	0.221969	0.34747	0.621337	1.19997	1.53795	1.54963	1.75438	0.214912	0.543755	0.527607	0.816612	0.786083	0.831039	1.07328	1.30325	0.944044
VIT_08s0040g00740	0.0914646	0.124467	0	0.250251	0.259518	0.416768	0.81899	0.366285	0.789641	0.814098	0.412914	0.293727	0.12341	0.216614	0.302186	0.59661	0.880149	0.604277	0.354835	0.338926	0.324562	0.518522	0.344799	0.756745	0.495612	0.355915	0.511018	0.13749	0.116815	0.13884	0.322187	0.261971	0.278919	0.407066	0.405822	0.706393	1.42718	0.538819	0.447721	0.668204	0.0529219	0.162783	1.2395	0.579737	0.962469	0.389313	0.0273644	0.496568	0.682596	0.704056	0.306767	0.601255	0.860303	0.886876
VIT_08s0040g00750	0	0	0	0	0	0	0.115359	0.0547938	0	0.0553227	0	0	0	0	0	0.117233	0.123986	0.0405927	0	0	0	0	0	0.116981	0	0	0	0	0	0	0	0	0.0491455	0	0	0	0.152469	0	0	0	0	0	0	0	0.0555933	0	0	0	0	0.0487142	0	0	0	0
VIT_08s0040g00760	21.2691	19.2554	20.3866	20.6886	20.6482	20.0111	12.6066	9.48399	12.0162	25.1116	27.1386	24.0492	19.7183	19.729	19.1093	10.6832	11.0607	12.4411	21.2756	23.3228	21.0594	23.2489	22.4187	20.1052	11.7481	10.5414	10.5044	18.3555	21.7552	17.711	15.3458	16.8147	15.1734	11.1681	9.90627	10.075	21.1467	21.516	22.3778	15.0937	13.0532	15.1946	9.21772	10.7752	10.1392	22.1086	17.8101	21.6217	17.62	17.2033	16.8835	10.9506	10.2368	9.75689
VIT_08s0040g00770	190.153	171.305	133.859	440.321	425.195	422.035	759.289	736.213	666.103	215.484	231.564	207.453	467.911	483.711	467.23	715.544	670.776	739.465	286.781	293.538	283.028	335.217	352.532	441.484	596.838	648.394	634.154	258.322	236.844	243.363	445.922	380.413	494.892	651.388	620.784	745.573	251.944	247.821	284.623	470.364	531.065	465.61	588.075	624.479	650.339	304.585	420.956	307.386	367.074	375.525	366.058	642.794	676.415	592.708
VIT_08s0040g00780	58.0878	39.2461	40.8899	2.35483	1.88158	2.75356	0.841035	0.222256	1.21384	22.6191	15.6824	18.6651	2.71237	1.74154	2.38224	1.45926	1.96132	1.51489	2.92077	2.9341	2.70199	5.78999	3.82747	3.83458	0.459854	1.00107	0.658157	17.9258	37.1698	20.5609	5.52643	1.58533	3.01498	4.98792	4.58247	5.39829	9.16481	6.97405	5.48252	3.38576	3.98573	2.29394	11.7783	9.61283	14.7967	2.84719	4.11214	2.21001	4.44232	6.28183	3.49249	6.32071	7.32663	5.40857
VIT_08s0040g00790	0.401843	0.357776	0.40067	0.521999	0.203463	0.49768	0.144551	0.0228613	0.0525294	0.468821	0.295907	0.524183	0.444045	0.0708583	0.193464	0.160241	0.135517	0.0846617	0.686373	0.690423	0.703454	0.981433	0.772623	0.799321	0.178509	0.178242	0.169627	0.393425	0.126047	0.269168	0.1371	0.0853841	0.0875694	0.11145	0.0542004	0	0.309412	0.104258	0.139885	0.219129	0.0295099	0.121094	0.0261578	0.0264793	0.0260144	0.599494	0.440066	0.753885	0.579013	0.316235	0.430908	0.0776403	0.03807	0.0993303
VIT_08s0040g00800	5.91942	4.08457	4.06647	5.11247	4.99279	11.1647	13.6966	29.148	0.866839	2.83179	2.80372	3.23736	9.41505	4.65487	2.156	1.37784	0.764606	0.4066	33.6271	32.1802	40.818	6.10861	4.94978	7.32043	3.73494	3.46261	0.984043	21.9671	14.8988	18.7553	3.18474	8.39987	3.88539	4.29168	1.76909	1.35286	14.4929	18.4579	28.9676	6.81021	5.20251	5.84266	0.509182	0.830707	0.15587	34.4453	43.7899	42.0233	9.66057	5.29759	8.87014	0.704405	0.461488	1.19128
VIT_08s0040g00810	0	0	0	0	0	0	0	0	0	0	0	0.0480801	0	0	0	0	0	0	0	0	0.116668	0	0	0	0	0.0463524	0	0.39783	0.897599	0.225423	0	0	0	0	0	0	0.0486612	0.0961447	0	0	0	0	0	0	0	0.135975	0.134529	0.0398671	0	0.0446584	0	0	0.0416912	0
VIT_08s0040g00820	1.83087	0.970351	1.08351	1.97113	2.17653	2.1209	0.0279849	0	0.0889831	6.03672	6.20791	6.00244	1.6724	1.55085	1.07022	0.0757709	0.139509	0.0985318	3.55729	4.23852	3.46742	4.74567	3.77228	3.88405	0.0714299	0.063875	0	1.8148	2.63044	1.9486	4.80637	4.83881	3.02295	0.0267742	0.0952394	0	5.03339	5.39105	6.97229	4.86026	3.09654	3.94292	0.120868	0	0.0583005	3.5412	4.45831	3.76225	6.87936	3.83166	4.78964	0	0.0614328	0.0209769
VIT_08s0040g00830	0.0677538	0.0296184	0	0.0365023	0	0.086346	0	0	0	0.134856	0.0320804	0.0891925	0.0297441	0.0635567	0.0739077	0	0	0	0.10907	0.0157893	0	0.075334	0.0242556	0.0446117	0	0.0247704	0	0	0.0436355	0.032863	0.100981	0	0	0.0903802	0	0	0.0589136	0	0	0.0579793	0.119381	0.0799707	0	0	0	0	0	0	0	0.152283	0	0.0509213	0	0
VIT_08s0040g00840	3.54401	3.75112	3.54518	3.71304	5.2251	5.6614	3.56169	2.70464	4.0477	5.0821	4.76917	5.06236	4.29935	5.28627	5.22636	4.72867	4.23549	4.63341	5.38323	6.06269	5.56455	5.62021	6.07738	6.15515	4.28638	4.82301	5.21799	2.40338	3.32804	2.29128	4.85072	4.93232	4.002	2.99107	2.93021	3.1104	5.13167	3.78223	3.53314	4.72699	3.81529	4.51003	3.59656	2.9399	3.93808	4.95197	4.25862	5.37821	5.93428	5.23033	5.04392	3.53426	4.15913	3.39158
VIT_08s0040g00850	6.57705	6.21668	6.70026	0.186513	0.654175	0.876965	0.178385	0.273752	0.127245	2.14787	1.94596	2.63354	1.47649	0.998608	0.54084	0.197097	0.124551	0.124281	4.42556	5.19815	4.41851	2.28358	2.17104	2.37075	0.706858	1.08109	0.783144	7.7121	7.7088	7.78252	0.829992	0.663411	0.816503	0.354792	0.244081	0.239131	1.2364	1.32711	1.15092	1.53643	1.8083	1.18679	0.520444	0.593317	0.522939	5.34671	5.28997	5.12497	2.03381	1.71869	1.9715	0.760622	1.09452	0.674756
VIT_08s0040g00860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VIT_08s0040g00870	23.102	32.0923	18.8734	30.0213	36.6413	37.2483	83.4004	72.1822	94.6127	50.6545	33.3225	55.6707	41.4369	39.0321	40.2789	99.8507	113.264	112.764	34.0428	38.5151	33.4362	40.7797	38.0183	36.0814	88.6757	88.6795	89.1004	28.0575	28.2295	29.0194	35.0967	36.5501	37.9775	77.603	74.955	95.9421	58.9509	41.293	38.9952	32.7764	30.0819	35.4694	120.289	102.505	129.187	32.815	28.8622	34.7915	36.8504	36.4895	36.9873	80.3474	85.2558	78.5786
VIT_08s0040g00880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VIT_08s0040g00890	249.832	245.835	200.082	268.572	327.94	333.559	163.625	217.019	158.68	312.807	316.737	331.07	347.975	282.559	246.014	235.237	295.401	235.477	379.184	310.087	320.4	383.438	396.911	427.752	293.06	271.526	269.226	356.7	302.705	346.24	308.89	387.34	297.589	342.12	329.596	386.468	343.082	335.522	400.018	340.892	362.877	329.342	369.263	347.954	366.283	345.02	390.881	316.949	384.544	332.129	379.974	351.143	337.72	345.486
VIT_08s0040g00900	32.1618	29.2073	31.2882	7.55252	8.8131	9.38501	9.84877	12.7081	8.85512	19.1133	15.818	18.6228	8.43975	9.39376	8.13502	7.99408	7.85165	7.51919	9.91387	11.0392	10.5984	9.54987	9.75591	9.43302	8.71569	9.6936	8.85323	31.0416	25.931	33.706	7.38058	9.15069	7.54498	6.62575	6.50767	7.61006	12.3694	13.4252	12.9962	7.23203	9.19977	7.3935	7.19451	8.71936	7.2499	9.20113	12.155	8.83337	11.7842	8.18671	9.47088	7.1367	6.93897	7.09551
VIT_08s0040g00910	3.59937	4.18451	3.79064	6.77843	7.0949	7.4893	18.5101	11.7974	19.9764	7.46665	7.28204	6.6097	5.39545	5.55623	5.27971	16.912	19.3525	19.0281	5.20779	5.94486	5.41995	6.42704	6.60707	6.66731	12.2847	12.6119	13.4339	3.15486	4.64343	3.41925	5.06236	5.49293	5.15781	8.37396	9.33793	9.51424	7.35766	7.62064	7.44786	5.33443	3.82465	5.27043	12.7244	11.2852	12.5809	6.0687	3.27484	5.88535	5.93905	6.05368	5.9099	8.5319	9.09712	8.25217
VIT_08s0040g00920	0	0	0.0683242	0	0	0	0	0	0.0768311	0.301978	0.644285	0.532296	0	0.0700538	0	0.0471237	0	0.0992055	1.36802	2.63802	2.39116	0	0	0.0468392	0	0.0523952	0	7.58352	2.00319	4.71514	0.17301	0.125005	39.1732	35.1029	55.3343	2.28745	0.528545	0.68315	3.90163	0	0	0	2.56147	2.36709	1.38813	0.691994	2.04925	1.40609	0.0990738	0.215821	0.0832014	14.9948	47.1528	15.6892
VIT_08s0040g00930	2.16821	1.59334	2.88439	0.326974	0.237927	0.130275	0.163141	0.0312038	0.105885	3.26689	0.424524	0.419681	0.180944	0.0962446	0.113865	0.0656274	0.0693403	0.0687499	0.33593	0.260284	0.297124	0.56781	0.565203	1.10152	0.124486	0.0757324	0.0795556	0.28432	0.955644	0.417177	0.129163	0.190433	0.116839	0.0310108	0	0.0485669	1.93576	0.0846817	0.134138	0.178055	0.162671	0.040958	0.0356332	0.0361105	0.0351495	0.152911	0.241588	0.276287	0.141426	0.206753	0.0396521	0.0527725	0	0.0270666
VIT_08s0040g00940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VIT_08s0040g00960	0	0	0	0	0	0	0.0939257	0	0.343346	0	0	0	0	0	0	0.345306	0.362393	0.357088	0.259014	0.139918	0.50234	0.0704483	0	0	0.0530163	0.0752849	0.117058	0.242887	0.442999	0.291205	0	0	0	0.0914341	0.219318	0.250125	0.0413542	0.122056	0.112605	0.0418583	0.0622927	0	1.40631	0.585032	1.85554	0.304964	0.230743	0.3579	0.0687377	0.0378806	0	0.259004	0.621623	0.15042
VIT_08s0040g00970	29.4297	24.3581	21.1207	86.2766	72.9565	83.0355	86.4739	77.5317	89.2577	33.2602	32.6509	35.8931	74.1331	78.8258	78.4747	83.8228	71.5668	74.0363	61.939	58.4676	53.8213	74.0283	82.5521	87.0301	101.746	102.326	91.3426	31.453	38.1197	29.8718	62.5277	60.2262	60.2811	57.939	58.6759	48.8385	56.0341	48.2149	64.336	76.7062	68.7685	67.9024	31.3207	43.6594	29.7206	61.5942	59.6361	57.6429	65.0727	70.977	75.5785	48.9654	42.4342	48.8745
VIT_08s0040g00980	153.535	131.973	124.985	115.897	136.712	163.815	6.10384	4.36396	3.62815	107.653	103.911	99.162	94.3748	74.6451	71.1753	3.99662	4.60159	4.77447	59.0665	56.2136	66.477	72.1552	84.305	114.947	10.1548	9.01094	5.72917	58.8522	83.6297	62.7695	49.6846	66.8388	38.8739	4.99637	4.70189	4.94356	71.6638	71.7918	50.4018	58.6538	58.4902	60.8111	2.6399	3.38541	2.88531	53.6078	70.1991	62.3342	108.208	78.0244	74.2277	3.81556	3.4965	4.20934
VIT_08s0040g00990	15.1725	19.536	13.5687	29.9708	28.6803	28.2911	34.9573	32.2107	34.7201	21.2064	20.9086	23.4377	28.6382	28.1106	26.9011	34.5966	38.2314	36.9697	35.617	36.6026	36.6903	28.3223	27.2151	25.1684	35.2687	36.6108	38.5118	21.8941	21.9231	18.9433	33.7744	32.3229	32.0311	42.2595	41.2634	39.5185	26.4775	21.8201	25.1195	33.0191	28.3831	38.4285	47.3285	44.2747	49.1483	36.0769	27.1538	37.5868	31.9022	34.1642	30.6908	42.3028	42.9194	42.6027
VIT_08s0040g01000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VIT_08s0040g01010	0.471536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.67249	0	0	0	0.202294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VIT_08s0040g01020	6.36248	6.68439	6.01952	10.7034	11.4498	12.8996	16.2066	12.56	16.3292	13.8499	11.8208	12.2563	15.1595	11.8269	14.5526	13.2875	12.924	14.5422	10.6319	12.0873	11.0138	15.0119	13.5573	13.0248	10.9338	11.592	11.7023	5.29352	6.34643	5.67279	12.3949	14.4754	10.2232	7.53071	6.95857	7.33011	13.2338	10.7788	9.81554	10.1116	8.15298	14.9631	7.32359	6.94855	7.69886	10.0454	6.28345	10.781	12.043	11.5392	11.427	7.45646	7.13451	6.94317
VIT_08s0040g01030	21.0473	15.5033	14.4669	6.52274	5.17151	8.36544	2.96741	3.90757	3.67318	9.30828	8.93592	9.80135	6.02845	7.1523	6.61355	3.85061	3.31854	3.31741	7.9951	10.2347	7.00374	5.02355	7.67259	7.7315	4.77853	5.24872	3.53898	11.7983	16.8923	10.6166	6.62021	5.6595	5.93654	4.04135	2.18112	4.53167	9.31185	10.2801	10.1161	9.16702	6.77527	10.1987	3.66472	4.10062	2.32211	7.23345	17.4937	8.5052	8.341	6.89065	7.14518	4.83692	3.28216	2.42233
VIT_08s0040g01040	12.7339	12.2502	13.0754	0.302961	0.345848	0.295852	0.0253856	0.05846	0.0199427	1.32585	1.52954	4.69309	0.823677	0.58983	0.568061	0	0.0313596	0	0.0593915	0.0938551	0.116014	1.17535	0.271176	0.600186	0	0	0	2.52531	4.12427	0.923039	1.13849	0.980177	0.728511	0.099362	0.0305629	0.0195051	1.05698	3.61898	0.190085	0.413881	0.352677	1.57892	0.0362857	0.0187906	0	0.0697285	0.0716455	0.0862348	0.219512	0.255431	0.0261854	0.0171461	0	0
VIT_08s0040g01060	0.0843501	0.567284	0	0.088181	0.127359	0.159338	0.258004	0.129195	0.276619	0.307443	0.181911	0.313397	0.581974	0.602572	0.497918	0.105953	0.0837432	0.0554368	0.0808602	0.0900208	0.0840167	0.115165	0.110512	0.0764857	0.0430859	0	0	0.144073	0.00132382	0.0696171	2.30885	1.33272	2.2002	0.375362	0.375309	0.104471	0.330126	0.0367012	0	1.90823	1.93376	3.58338	0.0628256	0.0739322	0.116664	0.030029	0.106811	0.124176	0.284466	0.59095	0.0954139	0.094371	0.0310458	0.0319641
VIT_08s0040g01070	8.32974	8.94111	8.93227	0.295754	0.0198009	0.071064	0	0.0048269	0	0.840743	0.689736	3.58155	0.295629	0.140827	0.101102	0	0	0	0.0331072	0.0475032	0.0774277	0	0	0.0330443	0	0	0	3.75628	5.90918	1.49824	0.345958	0.363841	0.313684	0	0	0.0140733	1.36484	3.87553	0.133955	0.0950448	0.090394	1.56694	0.0157994	0	0	0.0397165	0.0942447	0.0328233	0.0696487	0.0756413	0.0582842	0	0	0
VIT_08s0040g01090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.915531	0	0	0	0	0	0	7.60459	2.43872	3.89474	0	0	0	0	0	0	1.688	1.60139	0	0	0	0	0	0	2.16803	0	0	0	0	0	0	0	0	0
VIT_08s0040g01100	0	0	1.19984	0	0.886685	0	0	0	0	0	0	0	0.137822	0	0	0	0	0	0.431354	0.293566	0	0	0	0	0	0	0	0.0754099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.406792	0	0	0	0	0	0
