Module	TermID	Background_N_T005	Module_n_T005	Term_background_K_T005	Overlap_k_T005	Tested_T005	p_value_T005	FDR_global_module_terms_T005	Background_N_ontology_checked	Module_n_ontology_checked	Term_background_K_ontology_checked	Overlap_k_ontology_checked	Tested_ontology_checked	p_value_ontology_checked	FDR_global_module_terms_ontology_checked	Change	Global_FDR05_T005	Global_FDR05_ontology_checked	Significance_changed
M1	GO:0015250	519	418	10	5	TRUE	0.994930659204472	1	519	418	10	5	TRUE	0.994930659204472	1	same_counts	FALSE	FALSE	FALSE
M1	GO:0015267	519	418	17	11	TRUE	0.969514386723381	1	519	418	17	11	TRUE	0.969514386723381	1	same_counts	FALSE	FALSE	FALSE
M1	GO:0015276	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0015291	519	418	15	10	TRUE	0.948293125757756	1	519	418	15	10	TRUE	0.948293125757756	1	same_counts	FALSE	FALSE	FALSE
M1	GO:0015292	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0015293	519	418	8	4	TRUE	0.991306916223346	1	519	418	8	4	TRUE	0.991306916223346	1	same_counts	FALSE	FALSE	FALSE
M1	GO:0015294	519	418	8	4	TRUE	0.991306916223346	1	519	418	8	4	TRUE	0.991306916223346	1	same_counts	FALSE	FALSE	FALSE
M1	GO:0015295	519	418	7	3	TRUE	0.996144550732358	1	519	418	7	3	TRUE	0.996144550732358	1	same_counts	FALSE	FALSE	FALSE
M1	GO:0015296	519	418	1	0	FALSE	NA	NA	519	418	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0015297	519	418	3	3	FALSE	NA	NA	519	418	3	3	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0015318	519	418	57	43	TRUE	0.884622802870193	1	NA	NA	NA	NA	NA	NA	NA	removed_or_normalized_ID	FALSE	FALSE	FALSE
M1	GO:0015368	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0015369	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0015399	519	418	10	9	TRUE	0.390052741120028	1	519	418	10	9	TRUE	0.390052741120028	1	same_counts	FALSE	FALSE	FALSE
M1	GO:0015446	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0015513	519	418	1	0	FALSE	NA	NA	519	418	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0015556	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0015562	519	418	3	2	FALSE	NA	NA	519	418	3	2	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0015575	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0015576	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0015591	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0015605	519	418	3	3	FALSE	NA	NA	519	418	3	3	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0015629	519	418	1	0	FALSE	NA	NA	519	418	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0015630	519	418	5	5	TRUE	0.337294697509024	1	519	418	5	5	TRUE	0.337294697509024	1	same_counts	FALSE	FALSE	FALSE
M1	GO:0015631	519	418	2	2	FALSE	NA	NA	519	418	2	2	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0015643	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0015645	519	418	2	2	FALSE	NA	NA	519	418	2	2	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0015651	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0015662	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0015675	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0015691	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0015695	519	418	2	2	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	removed_or_normalized_ID	FALSE	FALSE	FALSE
M1	GO:0015697	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0015698	519	418	11	8	TRUE	0.852809404743067	1	519	418	11	8	TRUE	0.852809404743067	1	same_counts	FALSE	FALSE	FALSE
M1	GO:0015700	519	418	3	2	FALSE	NA	NA	519	418	3	2	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0015706	519	418	4	3	FALSE	NA	NA	519	418	4	3	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0015711	519	418	17	16	TRUE	0.124706006955567	1	NA	NA	NA	NA	NA	NA	NA	removed_or_normalized_ID	FALSE	FALSE	FALSE
M1	GO:0015713	519	418	2	2	FALSE	NA	NA	519	418	2	2	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0015717	519	418	2	2	FALSE	NA	NA	519	418	2	2	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0015718	519	418	4	4	FALSE	NA	NA	519	418	4	4	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0015727	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0015740	519	418	2	1	FALSE	NA	NA	519	418	2	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0015743	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0015748	519	418	3	3	FALSE	NA	NA	519	418	3	3	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0015749	519	418	7	4	TRUE	0.970609820128091	1	519	418	7	4	TRUE	0.970609820128091	1	same_counts	FALSE	FALSE	FALSE
M1	GO:0015750	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0015752	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0015753	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0015755	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0015757	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0015766	519	418	4	2	FALSE	NA	NA	519	418	4	2	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0015770	519	418	4	2	FALSE	NA	NA	519	418	4	2	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0015772	519	418	4	2	FALSE	NA	NA	519	418	4	2	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0015791	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0015793	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0015795	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0015797	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0015798	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0015800	519	418	3	2	FALSE	NA	NA	519	418	3	2	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0015801	519	418	1	0	FALSE	NA	NA	519	418	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0015802	519	418	2	2	FALSE	NA	NA	519	418	2	2	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0015804	519	418	3	2	FALSE	NA	NA	519	418	3	2	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0015805	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0015807	519	418	3	2	FALSE	NA	NA	519	418	3	2	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0015808	519	418	2	1	FALSE	NA	NA	519	418	2	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0015810	519	418	1	0	FALSE	NA	NA	519	418	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0015812	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0015813	519	418	2	1	FALSE	NA	NA	519	418	2	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0015822	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0015824	519	418	1	0	FALSE	NA	NA	519	418	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0015825	519	418	1	0	FALSE	NA	NA	519	418	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0015827	519	418	1	0	FALSE	NA	NA	519	418	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0015833	519	418	8	8	TRUE	0.174722227716685	1	519	418	8	8	TRUE	0.174722227716685	1	same_counts	FALSE	FALSE	FALSE
M1	GO:0015840	519	418	2	0	FALSE	NA	NA	519	418	2	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0015849	519	418	15	14	TRUE	0.175850457186683	1	519	418	15	14	TRUE	0.175850457186683	1	same_counts	FALSE	FALSE	FALSE
M1	GO:0015850	519	418	2	2	FALSE	NA	NA	519	418	2	2	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0015851	519	418	2	1	FALSE	NA	NA	519	418	2	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0015853	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0015854	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0015855	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0015857	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0015865	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0015866	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0015867	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0015868	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0015871	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0015923	519	418	3	2	FALSE	NA	NA	519	418	3	2	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0015925	519	418	3	3	FALSE	NA	NA	519	418	3	3	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0015926	519	418	3	3	FALSE	NA	NA	519	418	3	3	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0015931	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0015932	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0015934	519	418	3	3	FALSE	NA	NA	519	418	3	3	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0015935	519	418	2	2	FALSE	NA	NA	519	418	2	2	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0015939	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0015940	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0015977	519	418	2	2	FALSE	NA	NA	519	418	2	2	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0015979	519	418	17	17	TRUE	0.0236582419991212	1	519	418	17	17	TRUE	0.0236582419991212	1	same_counts	FALSE	FALSE	FALSE
M1	GO:0015980	519	418	3	2	FALSE	NA	NA	519	418	3	2	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0015994	519	418	3	3	FALSE	NA	NA	519	418	3	3	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0015995	519	418	3	3	FALSE	NA	NA	519	418	3	3	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0016020	519	418	252	209	TRUE	0.109389745389792	1	519	418	252	209	TRUE	0.109389745389792	1	same_counts	FALSE	FALSE	FALSE
M1	GO:0016032	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0016036	519	418	3	2	FALSE	NA	NA	519	418	3	2	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0016042	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0016043	519	418	67	55	TRUE	0.439103141538914	1	519	418	67	55	TRUE	0.439103141538914	1	same_counts	FALSE	FALSE	FALSE
M1	GO:0016045	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0016049	519	418	21	17	TRUE	0.611222611498684	1	519	418	21	17	TRUE	0.611222611498684	1	same_counts	FALSE	FALSE	FALSE
M1	GO:0016051	519	418	23	20	TRUE	0.313670657655055	1	519	418	23	20	TRUE	0.313670657655055	1	same_counts	FALSE	FALSE	FALSE
M1	GO:0016052	519	418	9	7	TRUE	0.753484147504541	1	519	418	9	7	TRUE	0.753484147504541	1	same_counts	FALSE	FALSE	FALSE
M1	GO:0016053	519	418	31	29	TRUE	0.0390832430920831	1	NA	NA	NA	NA	NA	NA	NA	removed_or_normalized_ID	FALSE	FALSE	FALSE
M1	GO:0016054	519	418	7	6	TRUE	0.591165618319426	1	NA	NA	NA	NA	NA	NA	NA	removed_or_normalized_ID	FALSE	FALSE	FALSE
M1	GO:0016070	519	418	19	18	TRUE	0.0874754425077367	1	519	418	19	18	TRUE	0.0874754425077367	1	same_counts	FALSE	FALSE	FALSE
M1	GO:0016071	519	418	3	3	FALSE	NA	NA	519	418	3	3	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0016072	519	418	4	4	FALSE	NA	NA	519	418	4	4	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0016079	519	418	1	0	FALSE	NA	NA	519	418	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0016080	519	418	1	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	removed_or_normalized_ID	FALSE	FALSE	FALSE
M1	GO:0016081	519	418	1	0	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	removed_or_normalized_ID	FALSE	FALSE	FALSE
M1	GO:0016101	519	418	6	5	TRUE	0.668683456734816	1	519	418	6	5	TRUE	0.668683456734816	1	same_counts	FALSE	FALSE	FALSE
M1	GO:0016102	519	418	5	4	TRUE	0.748729050750708	1	519	418	5	4	TRUE	0.748729050750708	1	same_counts	FALSE	FALSE	FALSE
M1	GO:0016103	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0016106	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0016108	519	418	1	1	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	removed_or_normalized_ID	FALSE	FALSE	FALSE
M1	GO:0016109	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0016114	519	418	6	5	TRUE	0.668683456734816	1	519	418	6	5	TRUE	0.668683456734816	1	same_counts	FALSE	FALSE	FALSE
M1	GO:0016115	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0016116	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0016117	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0016122	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0016123	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0016125	519	418	7	7	TRUE	0.217658833554605	1	519	418	7	7	TRUE	0.217658833554605	1	same_counts	FALSE	FALSE	FALSE
M1	GO:0016126	519	418	6	6	TRUE	0.271016945663865	1	519	418	6	6	TRUE	0.271016945663865	1	same_counts	FALSE	FALSE	FALSE
M1	GO:0016128	519	418	1	1	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	removed_or_normalized_ID	FALSE	FALSE	FALSE
M1	GO:0016129	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0016137	519	418	3	3	FALSE	NA	NA	519	418	3	3	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0016138	519	418	2	2	FALSE	NA	NA	519	418	2	2	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0016143	519	418	4	3	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	removed_or_normalized_ID	FALSE	FALSE	FALSE
M1	GO:0016144	519	418	2	2	FALSE	NA	NA	519	418	2	2	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0016145	519	418	1	0	FALSE	NA	NA	519	418	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0016157	519	418	1	0	FALSE	NA	NA	519	418	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0016160	519	418	1	0	FALSE	NA	NA	519	418	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0016161	519	418	1	0	FALSE	NA	NA	519	418	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0016165	519	418	2	1	FALSE	NA	NA	519	418	2	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0016166	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0016168	519	418	8	8	TRUE	0.174722227716685	1	519	418	8	8	TRUE	0.174722227716685	1	same_counts	FALSE	FALSE	FALSE
M1	GO:0016192	519	418	3	2	FALSE	NA	NA	519	418	3	2	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0016197	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0016202	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0016209	519	418	14	10	TRUE	0.884429826732144	1	519	418	14	10	TRUE	0.884429826732144	1	same_counts	FALSE	FALSE	FALSE
M1	GO:0016211	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0016229	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0016236	519	418	1	0	FALSE	NA	NA	519	418	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0016298	519	418	2	2	FALSE	NA	NA	519	418	2	2	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0016301	519	418	46	44	TRUE	0.00250458984931552	0.537234522678178	519	418	46	44	TRUE	0.00250458984931552	0.512552193679279	FDR_only_changed	FALSE	FALSE	FALSE
M1	GO:0016310	519	418	49	47	TRUE	0.0013884525829104	0.381213541163879	519	418	49	47	TRUE	0.0013884525829104	0.367014299415982	FDR_only_changed	FALSE	FALSE	FALSE
M1	GO:0016311	519	418	13	12	TRUE	0.244796521263852	1	519	418	13	12	TRUE	0.244796521263852	1	same_counts	FALSE	FALSE	FALSE
M1	GO:0016328	519	418	1	0	FALSE	NA	NA	519	418	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0016331	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0016405	519	418	2	2	FALSE	NA	NA	519	418	2	2	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0016407	519	418	10	7	TRUE	0.890493784183158	1	519	418	10	7	TRUE	0.890493784183158	1	same_counts	FALSE	FALSE	FALSE
M1	GO:0016411	519	418	2	2	FALSE	NA	NA	519	418	2	2	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0016413	519	418	10	7	TRUE	0.890493784183158	1	519	418	10	7	TRUE	0.890493784183158	1	same_counts	FALSE	FALSE	FALSE
M1	GO:0016436	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0016441	519	418	2	2	FALSE	NA	NA	519	418	2	2	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0016442	519	418	2	2	FALSE	NA	NA	519	418	2	2	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0016462	519	418	12	11	TRUE	0.287203523759702	1	519	418	12	11	TRUE	0.287203523759702	1	same_counts	FALSE	FALSE	FALSE
M1	GO:0016477	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0016485	519	418	1	0	FALSE	NA	NA	519	418	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0016491	519	418	85	69	TRUE	0.503316799630629	1	519	418	85	69	TRUE	0.503316799630629	1	same_counts	FALSE	FALSE	FALSE
M1	GO:0016567	519	418	8	6	TRUE	0.810017250017563	1	519	418	8	6	TRUE	0.810017250017563	1	same_counts	FALSE	FALSE	FALSE
M1	GO:0016579	519	418	1	0	FALSE	NA	NA	519	418	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0016604	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0016607	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0016614	519	418	18	16	TRUE	0.285738301706874	1	519	418	18	16	TRUE	0.285738301706874	1	same_counts	FALSE	FALSE	FALSE
M1	GO:0016615	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0016616	519	418	15	14	TRUE	0.175850457186683	1	519	418	15	14	TRUE	0.175850457186683	1	same_counts	FALSE	FALSE	FALSE
M1	GO:0016618	519	418	2	2	FALSE	NA	NA	519	418	2	2	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0016620	519	418	5	3	TRUE	0.947010666770796	1	519	418	5	3	TRUE	0.947010666770796	1	same_counts	FALSE	FALSE	FALSE
M1	GO:0016621	519	418	1	0	FALSE	NA	NA	519	418	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0016627	519	418	3	3	FALSE	NA	NA	519	418	3	3	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0016628	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0016638	519	418	2	2	FALSE	NA	NA	519	418	2	2	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0016639	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0016641	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0016645	519	418	4	4	FALSE	NA	NA	519	418	4	4	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0016646	519	418	2	2	FALSE	NA	NA	519	418	2	2	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0016651	519	418	7	6	TRUE	0.591165618319426	1	519	418	7	6	TRUE	0.591165618319426	1	same_counts	FALSE	FALSE	FALSE
M1	GO:0016655	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0016661	519	418	1	0	FALSE	NA	NA	519	418	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0016662	519	418	1	0	FALSE	NA	NA	519	418	1	0	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0016667	519	418	5	4	TRUE	0.748729050750708	1	519	418	5	4	TRUE	0.748729050750708	1	same_counts	FALSE	FALSE	FALSE
M1	GO:0016668	519	418	5	4	TRUE	0.748729050750708	1	519	418	5	4	TRUE	0.748729050750708	1	same_counts	FALSE	FALSE	FALSE
M1	GO:0016671	519	418	3	3	FALSE	NA	NA	519	418	3	3	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0016679	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0016682	519	418	1	1	FALSE	NA	NA	519	418	1	1	FALSE	NA	NA	same_counts	FALSE	FALSE	FALSE
M1	GO:0016684	519	418	9	6	TRUE	0.923083455043606	1	519	418	9	6	TRUE	0.923083455043606	1	same_counts	FALSE	FALSE	FALSE
